Datetime,Actual,Forecast
2023-03-05 12:30:00,5616.2,5462.807891869775
2023-03-05 13:00:00,5611.6,5621.005719476409
2023-03-05 13:30:00,5606.1,5641.919375339816
2023-03-05 14:00:00,5645.2,5630.24416526615
2023-03-05 14:30:00,5649.3,5661.76314950479
2023-03-05 15:00:00,5652.5,5666.916088247075
2023-03-05 15:30:00,5619.0,5642.981930115933
2023-03-05 16:00:00,5565.5,5663.667380432704
2023-03-05 16:30:00,5751.2,5567.752201521298
2023-03-05 17:00:00,5750.5,5774.535047236628
2023-03-05 17:30:00,5758.7,5793.564631906433
2023-03-05 18:00:00,5794.4,5784.93924152227
2023-03-05 18:30:00,5837.5,5822.171856527577
2023-03-05 19:00:00,5925.1,5897.715683141945
2023-03-05 19:30:00,6015.3,6020.9213929853
2023-03-05 20:00:00,6084.6,6079.767396547618
2023-03-05 20:30:00,6119.1,6102.686601326378
2023-03-05 21:00:00,6102.2,6139.717007906146
2023-03-05 21:30:00,6041.4,6113.65552332928
2023-03-05 22:00:00,5938.3,5984.278387882329
2023-03-05 22:30:00,5774.3,5783.15976860385
2023-03-05 23:00:00,5654.7,5655.798051553304
2023-03-05 23:30:00,5519.4,5541.495109807725
2023-03-12 00:00:00,5773.5,5795.464107992643
2023-03-12 00:30:00,5643.2,5654.850828054251
2023-03-12 01:00:00,5522.9,5567.700403647511
2023-03-12 01:30:00,5424.7,5466.705209956808
2023-03-12 02:00:00,5372.8,5352.698830418532
